data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
6306056;404;KEN6408;6408;"08 August 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;RFI;International;"On 8 August, people who were evicted from illegally constructed homes and civil society activists staged a protest in Nairobi against the recent governmental campaign to destroy illegal housing.";0;1572403774;KEN
5273928;404;KEN6405;6405;"07 August 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Railways;Kisumu;-0.1;34.75;1;"Daily Nation (Kenya)";National;"On 7 August, a suspected thief has been lynched by a mob after he had broken into a house and stole a laptop and two mobile phones. The mob beat him up and set him on fire.";1;1618560994;KEN
5273929;404;KEN6406;6406;"07 August 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Kajiado;"Kajiado Central";"Matapato South";Namanga;-2.5431;36.791;1;"Business Daily (Kenya)";National;"On 6-7 August, business and transport was paralysed at Namanga border town as Kenyans barricaded the main road and deflated the tires of lorries to protest mistreatment by Tanzanian authorities after several milk traders were arrested and placed in custody in Tanzania. Traders on both sides of the border incurred big losses.";0;1561469151;KEN
7967694;404;KEN6471;6471;"07 August 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Kenya)";"Pastoralists (Kenya)";3;"Civilians (Kenya)";"Farmers (Kenya)";7;37;"Eastern Africa";Kenya;Kilifi;Ganze;Ganze;Ganze;-3.543;39.6927;2;"Daily Nation (Kenya)";National;"7 August 2018: Three Somali herders who were grazing their cows on a planted land in Ganze, Kilifi County reportedly attacked the land-owner with knives, seriously injuring him and his brother who came to his aid.";0;1620691930;KEN
4616074;404;KEN6335;6335;"06 August 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kakamega;Likuyani;Likuyani;Likuyani;0.7101;35.1118;1;"Kenya Standard";National;"08 June. A vigilante mob at Nangili market in Likuyani lynched a motorcycle thief.";1;1552576465;KEN
5273925;404;KEN6402;6402;"06 August 2018";2018;1;"Strategic developments";"Change to group/activity";"Police Forces of Kenya (2013-)";;1;;;0;10;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;3;"Kenya Standard";National;"Security measures: On 6 August, a new police border patrol unit with camels has been established to patrol remote sections of the Kenya-Somali border in Isiolo County.";0;1618560994;KEN
5273926;404;KEN6403;6403;"06 August 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Kajiado;"Kajiado Central";"Matapato South";Namanga;-2.5431;36.791;1;"Business Daily (Kenya)";National;"On 6-7 August, business and transport was paralysed at Namanga border town as Kenyans barricaded the main road and deflated the tires of lorries to protest mistreatment by Tanzanian authorities after several milk traders were arrested and placed in custody in Tanzania. Traders on both sides of the border incurred big losses.";0;1561469151;KEN
5919347;404;KEN6404;6404;"06 August 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"KNUN: Kenya National Union of Nurses; Health Workers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Bomet;"Bomet East";Merigi;Bomet;-0.7833;35.35;1;"Daily Nation (Kenya)";National;"On 6 August, Kenya National Union of Nurses (KNUN) demonstrated at the Bomet County HQs demanding to be paid their June and July salaries.";0;1618560994;KEN
7265026;404;KEN6401;6401;"06 August 2018";2018;1;Protests;"Protest with intervention";"Protesters (Kenya)";"KUDHEIHA: Kenya Union of Domestic, Hotels, Educational Institutions, Hospital and Allied Workers; Health Workers (Kenya)";6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"On 6 August, police used teargas to disperse striking staff of Kenyatta National Hospital in Nairobi who protested over non-payment of their health service allowances.";0;1603755489;KEN
7691335;404;KEN6795;6795;"06 August 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kajiado;"Kajiado Central";"Matapato North";Bissil;-2.0987;36.7942;1;"Star (Kenya)";National;"On 6 Aug 2018, residents of Kajiado blocked Namanga Highway at Ilbisil (Bissil) town, Kajiado county to protest alleged handing over of Kenyan criminal suspects to Tanzanian authorities.";0;1613499283;KEN
5273924;404;KEN6400;6400;"05 August 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Protestant Christian Group (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Nyandarua;Kinangop;"North Kinangop";Nyandarua;-0.55;36.6167;2;"Daily Nation (Kenya)";National;"On 5 August, unsatisfied worshippers at the African Independent Penecostal Church of Africa in Nyandarua blocked access to the Uiguano Rurii Church and verbally ejected the visiting bishop out of the church in a conflict over the legitimacy of the bishop.";0;1618560994;KEN
4617435;404;KEN6794;6794;"02 August 2018";2018;1;"Strategic developments";Arrests;"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";"Street Traders (Kenya)";7;17;"Eastern Africa";Kenya;Nairobi;"Dagoretti North";Kilimani;Kilimani;-1.2839;36.7977;2;"Star (Kenya)";National;"On 2 Aug 2018, over 80 traders were arrested in the Lavington and Kawangware areas (Kilimani, Nairobi) in an operation against illegal structures. The demolitions are expected to continue.";0;1618561028;KEN
5273922;404;KEN6399;6399;"31 July 2018";2018;1;"Violence against civilians";Attack;"Merrile Ethnic Militia (Ethiopia)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;Turkana;"Turkana North";Lakezone;Lowerangak;4.2667;35.8833;1;"Star (Kenya)";National;"31 July. Ethiopian Merrile militia shoots and kills Todonyang chief Ekal Lochamin in Lowerangak. The militia were believed to be cattle bandits.";1;1618560994;KEN
7579241;404;KEN6793;6793;"31 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Mombasa;Mvita;Majengo;Mombasa;-4.0547;39.6636;1;"Star (Kenya)";National;"On 31 July 2018, a prison warden shot and wounded an inspectorate officer in Mombasa. The perpetrator became hostile after he committed a traffic offense in busy traffic, shooting the officer. The public retaliated by lynching the perpetrator.";1;1618561028;KEN
6289066;404;KEN6397;6397;"27 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Women (Kenya)";7;57;"Eastern Africa";Kenya;Kirinyaga;"Kirinyaga South";Nyangati;Kutus;-0.5753;37.3269;2;"Nigeria Punch";Regional;"27 July. The mother of a Kenyan man, who allegedly mutilated his wife, is stoned to death by a mob in Jerusalem village of Kirinyaga County. The woman was targeted the vigilantes suspected she was hiding her son.";1;1618560993;KEN
6315900;404;KEN6396;6396;"26 July 2018";2018;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Lamu;"Lamu West";Mkunumbi;Milihoi;-2.2167;40.7;1;Xinhua;International;"26 July. Al Shabaab fighters ambush a group of police in Milihoi. One dead, two injured. Security forces added personnel to the region in response.";1;1572403787;KEN
5273920;404;KEN6395;6395;"23 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Narok;"Narok North";"Narok Town";Narok;-1.0783;35.8601;1;"Star (Kenya)";National;"23 July. Hundreds of Narok residents marched peacefully to protest calls by some politicians for Mau Forest evictions not to take place.";0;1561469151;KEN
4621030;404;KEN6393;6393;"20 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Police Forces of Kenya (2013-)";"Karatina Communal Militia (Kenya)";1;15;"Eastern Africa";Kenya;Nyeri;"Mathira East";"Karatina Town";Karatina;-0.4817;37.1251;1;"Daily Nation (Kenya)";National;"20 July. Several students of Kanjuri Boys High School in Mathira, Nyeri were injured during a confrontation with villagers and police who thwarted their attempt to burn a school building. The students were possibly angered over the arraignment of several other protesting students.";0;1618560993;KEN
4621031;404;KEN6394;6394;"20 July 2018";2018;1;"Strategic developments";"Looting/property destruction";"Unidentified Armed Group (Kenya)";;3;;;0;30;"Eastern Africa";Kenya;Narok;"Narok North";Olokurto;Olpusimoru;-0.6581;35.7328;1;"Daily Nation (Kenya)";National;"Property destruction: 20 July. A former Member of County Assembly's house was set ablaze by unknown assailants. The arson attack occurred three days before the High Court was to deliver a ruling in an election petition between him and the current MCA Wilson Kuyo.";0;1552576471;KEN
4621088;404;KEN6389;6389;"19 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nakuru;Molo;Molo;Molo;-0.248;35.737;1;"Kenya Standard";National;"19 July. Shop owners protest insecurity in Molo town.";0;1618560993;KEN
4621346;404;KEN6388;6388;"18 July 2018";2018;1;"Violence against civilians";Attack;"Unidentified Armed Group (Kenya)";;3;"Civilians (Kenya)";"Government of Kenya (2013-)";7;37;"Eastern Africa";Kenya;Nairobi;Ruaraka;Babandogo;Kariobangi;-1.2407;36.8804;1;"Daily Nation (Kenya)";National;"18 July. The Transport Chief Administrative Secretary's driver is shot and killed in Kariobangi for unknown reason.";1;1618560993;KEN
4621515;404;KEN6392;6392;"18 July 2018";2018;2;Protests;"Peaceful protest";"Protesters (Kenya)";"Students (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Nyandarua;Olkalou;Kaimbaga;"Ol Kalou";-0.2709;36.3792;1;"Kenya Standard";National;"Week of 16 July. Students of Munyeki primary school in Ol Kalou protest after donated clothes do not fit. Exact date of the protest is not known.";0;1618560993;KEN
4621560;404;KEN6387;6387;"17 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Nyeri;"Nyeri Central";Rware;Nyeri;-0.4167;36.95;1;"Daily Nation (Kenya)";National;"17 July. Students of Kirimara Boys High School in Nyeri pelted teachers with stones in protest of an exam. Several injuries reported.";0;1618560993;KEN
4621697;404;KEN6390;6390;"17 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Christian Group (Kenya)";7;57;"Eastern Africa";Kenya;Kitui;"Mwingi West";Nguutani;Nzawa;-1.0767;37.8921;1;"Kenya Standard";National;"17 July. Church members and villagers nearly lynch a pastor accused of sex crimes in Nzawa before police intervene.";0;1618560993;KEN
4621698;404;KEN6391;6391;"17 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kakamega;"Mumias West";"Mumias Central";Mumias;0.3351;34.4864;1;"Kenya Standard";National;"17 July. A vigilante mob lynched a suspected motorcycle thief in Mumias.";1;1552576472;KEN
7691375;404;KEN6386;6386;"17 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Nakuru;"Nakuru North";Kabatini;Nakuru;-0.2441;36.142;1;"Star (Kenya)";National;"17 July. A vigilante group shot and killed two suspected thieves in Nakuru.";2;1618560993;KEN
6342417;404;KEN6647;6647;"16 July 2018";2018;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Al Shabaab";;2;"Military Forces of Kenya (2013-)";;1;12;"Eastern Africa";Kenya;Wajir;Tarbaj;Tarbaj;Tarbaj;2.216;40.12;2;"Local Source";Subnational;"On 16th July, an IED intended to target Kenya soldiers exploded after their vehicle had passed the device, on the road between Tarbaj and Kutulo (Tarbaj coded as the location, with coordinates of the site of the attack accurate to 3km taken from the source). There were no casualties, and the source attributes the attack to Al Shabaab.";0;1574110421;KEN
5273921;404;KEN6398;6398;"15 July 2018";2018;3;"Strategic developments";"Change to group/activity";"Al Shabaab";;2;;;0;20;"Eastern Africa";Kenya;Meru;"Imenti North";Municipality;Meru;0.05;37.65;3;"Star (Kenya)";National;"Movement of forces: In July, Al Shabaab forces were reported to have moved into Meru county from Somalia, according to a local official, who has also claimed Al Shabaab were planning attacks in the area.";0;1618560994;KEN
5273918;404;KEN6385;6385;"14 July 2018";2018;1;Riots;"Mob violence";"Police Forces of Kenya (2013-)";;1;"Rioters (Kenya)";"Vigilante Group (Kenya)";5;15;"Eastern Africa";Kenya;Kwale;Msambweni;Kinondo;Kinondo;-4.39;39.5465;1;"Daily Nation (Kenya)";National;"14 July. A vigilante mob in Kinondo village, Kwale County lynched a police officer on suspicion of being a thief. Two others escaped.";1;1618560992;KEN
4622720;404;KEN6384;6384;"13 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Migori;Rongo;"Central Kamagambo";Rongo;-0.7667;34.6;1;"Daily Nation (Kenya)";National;"13 July. Residents pelt police officers with stones while they were responding to a property dispute call in Rongo. One injury reported.";0;1552576474;KEN
4623063;404;KEN6383;6383;"12 July 2018";2018;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Mandera;Lafey;Fino;"Sheikh Barrow";3.5042;41.1934;2;"Daily Nation (Kenya)";National;"12 July. Rural Border Patrol Unit repulsed an attempted al Shabaab attack on their camp at Manza in Sheikh Barrow (coordinates approx), Mandera County. No police injury; al Shabaab casualty not known.";0;1618560992;KEN
4623099;404;KEN6382;6382;"12 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Daily Nation (Kenya)";National;"12 July. Protesting traders clash with police in Nairobi over recent arrests of colleagues by Nairobi City County askaris. The traders marched, chanted, blocked roads, lit bonfires and pelted police and motorists with rocks. Police used teargas.";0;1552576474;KEN
4623164;404;KEN6381;6381;"11 July 2018";2018;1;"Violence against civilians";Attack;"Dassanach Ethnic Militia (Ethiopia)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;Turkana;"Turkana North";"Lake Zone";Olgana;4.4747;35.9714;2;"Daily Nation (Kenya)";National;"11 July. Suspected Merille (aka Dassanach) bandits from Ethiopia killed two people and seriously injured six others in a retaliatory attack on Olgana camp (coordinates approx) on the shores of Lake Turkana, at the border between Kenya and Ethiopia. The attackers stole cattle.";2;1552576474;KEN
4623665;404;KEN6380;6380;"10 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Students (Kenya)";5;;;0;50;"Eastern Africa";Kenya;Kakamega;Ikolomani;"Idakho East";"Makhokho Secondary School";0.1743;34.7516;1;"Daily Nation (Kenya)";National;"10 July. Protesting students of Makhokho Secondary School are suspected of burning down two dorms.";0;1618560992;KEN
6229407;404;KEN6379;6379;"10 July 2018";2018;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Dadaab;Liboi;Liboi;0.3534;40.8723;1;"Calamada; Shabelle Media Network; Star (Kenya)";National-Regional;"10 July. Al Shabaab elements raid Hamey police post in Loboi, Garissa post during the early morning hours. A gunbattle ensued. One officer missing, four others wounded. Al Shabaab also destroyed communication masts in the area. A second report indicates al Shabaab overran the post, killing three officers and stealing weapons.";0;1572403608;KEN
6255898;404;KEN6378;6378;"10 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Railways;Kisumu;-0.1;34.75;1;"CAJ News";Regional;"10 July. A group of Kisumu students burn their school to avoid taking an exam. 22 were arrested the following day.";0;1618560992;KEN
4623953;404;KEN6376;6376;"09 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Makueni;"Kibwezi West";Emali;Emali;-2.0807;37.4726;1;"Daily Nation (Kenya)";National;"09 July. Transport was paralysed on the Nairobi-Mombasa highway in Emali after demonstrating residents blocked the busy road protesting water shortage in the area.";0;1618560992;KEN
6030650;404;KEN6377;6377;"09 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Students (Kenya); Women (Kenya)";5;;;0;50;"Eastern Africa";Kenya;Kakamega;"Mumias West";"Mumias Central";Mumias;0.3351;34.4864;1;"Soft Kenya; Daily Nation (Kenya)";"New media-National";"09 July. Students of St Mary's Mumias Girls School in Mumias, protesting against their principal, burn their dorm.";0;1571164379;KEN
4624828;404;KEN6373;6373;"05 July 2018";2018;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Hulugho;Sangailu;Handaro;-1.458;40.6668;2;"Daily Nation (Kenya)";National;"05 July. Several police officers were injured after their vehicle ran over a homemade bomb between Handaro and Sangailu on the Lamu-Garissa border. Al Shabaab suspected.";0;1618560992;KEN
4624877;404;KEN6375;6375;"05 July 2018";2018;1;"Violence against civilians";Attack;"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";;7;17;"Eastern Africa";Kenya;"Trans Nzoia";Endebess;Endebess;Endebess;1.0667;34.85;1;"Daily Nation (Kenya)";National;"05 July. During a raid on an illegal brewery, police opened 'indiscriminate' fire, injuring three civilians.";0;1552576476;KEN
5757446;404;KEN6374;6374;"05 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Business Daily (Kenya)";National;"05 July. Railway workers protest non-payment of salaries in Nairobi. The protest was peaceful.";0;1567462144;KEN
7211722;404;KEN6372;6372;"05 July 2018";2018;1;Riots;"Mob violence";"Police Forces of Kenya (2013-)";;1;"Rioters (Kenya)";"Vigilante Group (Kenya)";5;15;"Eastern Africa";Kenya;Bungoma;Tongaren;Tongaren;Binyenya;0.8271;34.988;1;"Daily Nation (Kenya)";National;"05 July. A vigilante mob in Binyenya Village, Bungoma County lynched a senior police officer after he reportedly killed a boda boda rider. The man was believed to have been shot accidentally while dispersing youths protesting the poor state of an area road on 03/07.";1;1618560992;KEN
5273912;404;KEN6369;6369;"03 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Students (Kenya); Women (Kenya)";5;;;0;50;"Eastern Africa";Kenya;Siaya;"Alego Usonga";"Siaya Township";Siaya;0.06;34.2861;1;"Star (Kenya)";National;"03 July. Students at Ngiya girls in Siaya violently protest, demanding the transfer of their headmaster. The students threw stones at the school's windows and damaged further property.";0;1561469151;KEN
5273913;404;KEN6370;6370;"03 July 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"03 July. Traders from Woodley and Jamhuri market protest at Nairobi city hall over alleged harassment by government agencies and destruction of their goods.";0;1561469151;KEN
7937261;404;KEN6371;6371;"03 July 2018";2018;1;Protests;"Excessive force against protesters";"Protesters (Kenya)";"Taxi Drivers (Kenya)";6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Bungoma;Tongaren;Tongaren;Binyenya;0.8271;34.988;1;"Daily Nation (Kenya)";National;"On 3 July 2018, youths protested the poor state of a road in Binyenya (Tongaren, Bungoma). Police, who were dispersing the crowd, accidentally shot and killed a taxi rider. [size=no report]";1;1620675925;KEN
7967696;404;KEN6368;6368;"03 July 2018";2018;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Hulugho;Sangailu;Sangailu;-1.3059;40.7345;2;"Daily Nation (Kenya)";National;"03 July. Four police officers have been injured when they were ambushed by suspected al-Shabab militants in Garissa's Ijara Sub-County, eastern Kenya. The officers were escorting a grader when they were ambushed between Sangailu and Handaro in Ijara by heavily armed suspected members of al-Shabab. Al Shabaab claims 7 dead.";0;1620691930;KEN
5273910;404;KEN6366;6366;"02 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Students (Kenya)";5;"Civilians (Kenya)";"Teachers (Kenya)";7;57;"Eastern Africa";Kenya;Marsabit;Saku;"Marsabit Central";Marsabit;2.333;37.983;1;"Daily Nation (Kenya)";National;"02 July. Students attack six teachers at the Chalbi Boys High School in Marsabit for unknown reason. Several injuries, one critical.";0;1561469151;KEN
5273911;404;KEN6367;6367;"02 July 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Makueni;"Kibwezi West";"Kikumbulyu South";Kivuthini;-2.4061;37.9722;1;"Star (Kenya)";National;"02 July. A vigilante group lynches a suspected rapist in Kivuthini.";1;1618560991;KEN
6319773;404;KEN6365;6365;"02 July 2018";2018;1;"Strategic developments";"Change to group/activity";"Al Shabaab";;2;;;0;20;"Eastern Africa";Kenya;Garissa;Hulugho;Hulugho;"Boni National Reserve";-1.5394;41.3314;1;Xinhua;International;"Movement of forces: 02 July. 200 members of al Shabaab are spotted moving through Boni Forest in eastern Kenya, near the border with Somalia.";0;1618560991;KEN
6342447;404;KEN6645;6645;"02 July 2018";2018;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Al Shabaab";;2;"Military Forces of Kenya (2013-)";;1;12;"Eastern Africa";Kenya;Mandera;"Mandera East";Arabia;Lafey;3.6704;41.5814;2;"Local Source";Subnational;"On 2nd July, a Kenyan military vehicle was hit by an IED (the source attributes the attack to Al Shabaab) on the road between Mandera and Lafey, 5km from Lafey. Fatalaties are unclear (coded at low estimate of 3). An additional IED was safely dismantled by Kenyan army reinforcements in the area later that same day.";3;1618561013;KEN
5198545;404;KEN6364;6364;"01 July 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";"Students (Kenya); Women (Kenya)";5;;;0;50;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Railways;Kisumu;-0.1;34.75;1;"Kenya Standard";National;"01 July. Kisumu Girls' National School has been closed indefinitely after students violently protested over claims of faith discrimination by the school management. The students boycotted evening classes and destroyed property at the school.";0;1618560991;KEN
5273908;404;KEN6361;6361;"30 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";;5;"Rioters (Kenya)";;5;55;"Eastern Africa";Kenya;Kisumu;"Kisumu Central";Migosi;Kondele;-0.0789;34.7759;1;"Star (Kenya)";National;"30 June. Matatu and boda boda operators clash in Kondele after a Matatu was destroyed by boda bodas the previous evening. 10 motorcycles were destroyed. Police implemented tear gas to disperse the groups.";0;1618560991;KEN
7691360;404;KEN6360;6360;"30 June 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;"Uasin Gishu";Ainabkoi;Ainabkoi;"Burnt Forest";0.2167;35.4333;1;"Star (Kenya)";National;"30 June. Protesters light fires in Burnt Forest after a man is shot by police the previous day.";0;1618560991;KEN
4626504;404;KEN6363;6363;"29 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";;5;"Civilians (Kenya)";"Government of Kenya (2013-)";7;57;"Eastern Africa";Kenya;Kakamega;Matungu;Mayoni;Matungu;0.3833;34.4833;1;"Kenya Standard";National;"29 June. Rioting youths throw stones at the convoy of Kakamega senator Cleophas Malala. The senator's vehicle's wind screen was smashed but no one nursed major injuries. The reason for the unrest is not known.";0;1552576478;KEN
5273909;404;KEN6362;6362;"29 June 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Turkana;"Turkana East";Lokori;Ngamia;2.2074;35.7606;1;"Daily Nation (Kenya)";National;"29 June. Residents of Turkana East Sub County broke into Ngamia 8 oil storage site in protest over rampant insecurity on the border of Turkana and Baringo Counties.";0;1618560991;KEN
7691322;404;KEN6359;6359;"29 June 2018";2018;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;"Uasin Gishu";Ainabkoi;Ainabkoi;"Burnt Forest";0.2167;35.4333;1;"Star (Kenya)";National;"29 June. Following the arrest of a man police accused of selling drugs, residents gathered at the police station in Burnt Forest, protesting in objection, claiming he merely sold sweets. A man was shot and killed during ensuing clashes with police. The protest was renewed the following day after the protester was killed.";1;1618560990;KEN
4626730;404;KEN6358;6358;"28 June 2018";2018;1;Battles;"Armed clash";"Military Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Wajir;Tarbaj;Tarbaj;Tarbaj;2.216;40.12;2;"Kenya Standard";National;"28 June. One member of al Shabaab is dead and a second wounded following a gunbattle with security forces in Tarbaj sub-location of Wajir County.";1;1552576478;KEN
5273905;404;KEN6356;6356;"28 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Kisumu;Seme;"Central Seme";Nyatike;-0.1167;34.4833;1;"Star (Kenya)";National;"28 June. Protests in Nyatike against a police officer accused of sexually assaulting 13 minors.";0;1618560990;KEN
7688708;404;KEN6357;6357;"28 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Nakuru;"Nakuru North";Kabatini;Nakuru;-0.2441;36.142;1;"Kenya Standard";National;"28 June. Angered residents in Nakuru burn a truck carrying meat they believe had been stolen.";0;1618560990;KEN
5273904;404;KEN6355;6355;"27 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Turkana Ethnic Group (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Turkana;"Turkana South";Katilu;Kalemngorok;2.1339;35.4952;1;"Daily Nation (Kenya)";National;"27 June. Turkana County residents blocked a road to stop five trucks from ferrying crude oil to Mombasa in protest of rising insecurity along the border with Baringo. The protest took place at Kalemngorok. The staff and suppliers working at the oil company left the oilfields for 50 days, shutting down the plant's production, until an agreement was found with the government on 23 August.";0;1618560990;KEN
5273902;404;KEN6353;6353;"26 June 2018";2018;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nyandarua;Olkalou;Kaimbaga;"Ol Kalou";-0.2709;36.3792;1;"Star (Kenya)";National;"26 June. Residents of Ol Kalou protest over the poor state of an area road.";0;1618560990;KEN
5273903;404;KEN6354;6354;"26 June 2018";2018;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Muranga;Kigumo;Muthithi;Muthithini;-0.8167;37.0333;1;"Daily Nation (Kenya)";National;"26 June. A mob attacks and nearly kills a man in Muthithini they suspect of inappropriate sexual behaviour with a minor.";0;1618560990;KEN
